LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK
"4050000301","4050000500","4050000502","1","106","000","1139",1100로,"0","0","000","40","0","0","0",350.55820000000,
"4050000302","4050000502","4050000201","1","106","000","1139",1100로,"0","0","000","40","0","0","0",3133.02220000000,
"4050000303","4050000201","4050000200","1","106","000","1139",1100로,"0","0","000","40","0","0","0",209.37640000000,
"4050000401","4050000502","4050000500","1","106","000","1139",1100로,"0","0","000","40","0","0","0",339.71100000000,
"4050000402","4050000201","4050000502","1","106","000","1139",1100로,"0","0","000","40","0","0","0",3113.98360000000,
"4050000403","4050000200","4050000201","1","106","000","1139",1100로,"0","0","000","40","0","0","0",209.41920000000,
"4050001702","4050000602","4050000601","1","106","000","1112",비자림로,"1","0","000","60","0","0","0",137.99790000000,
"4050000701","4050000501","4050000400","1","106","003","1117",산록서로,"0","0","000","60","0","0","450",2785.45610000000,
"4050000702","4050000500","4050000501","1","106","000","1117",산록서로,"0","0","000","60","0","0","450",186.48200000000,
"4050000801","4050000400","4050000501","1","106","003","1117",산록서로,"0","0","000","60","0","0","450",2780.54380000000,
"4050000802","4050000501","4050000500","1","106","000","1117",산록서로,"0","0","000","60","0","0","450",174.16820000000,
"4050000902","4050000900","4050000503","1","106","000","1117",1100로,"0","0","000","60","0","0","0",190.31530000000,
"4050000903","4050000503","4050000500","1","106","000","1117",1100로,"0","0","000","60","0","0","0",909.93160000000,
"4050001002","4050000500","4050000503","1","106","000","1117",1100로,"0","0","000","60","0","0","0",916.36020000000,
"4050001003","4050000503","4050000900","1","106","000","1117",1100로,"0","0","000","60","0","0","0",192.77660000000,
"4050001801","4050000600","4050000601","1","106","000","1112",비자림로,"0","0","000","60","0","0","0",634.97920000000,
"4050001802","4050000601","4050000602","1","106","000","1112",비자림로,"0","0","000","60","0","0","0",129.10170000000,
"4050001300","4050001000","4050000800","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",999.32530000000,
"4050001901","4050000800","4050000801","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",1779.77740000000,
"4050001902","4050000801","4050001100","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",679.99050000000,
"4050002001","4050001100","4050000801","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",680.79730000000,
"4050002002","4050000801","4050000800","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",1778.38910000000,
"4050001400","4050000800","4050001000","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",1003.68860000000,
"4050001500","4050001100","4050000900","1","106","000","1117",1100로,"0","0","000","60","0","0","0",402.92990000000,
"4050001600","4050000900","4050001100","1","106","000","1117",1100로,"0","0","000","60","0","0","0",413.23060000000,
"4050001701","4050000601","4050000600","1","106","000","1112",비자림로,"0","0","000","60","0","0","0",624.40320000000,
"4050002100","4050001500","4050001000","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",3319.15710000000,
"4050011000","4050005100","4050005300","3","106","000","1136",노형로,"0","0","000","50","0","0","0",94.60030000000,
"4050006725","4050004006","4050004014","2","107","000","-",아봉로,"0","0","000","50","0","0","0",129.54370000000,
"4050006826","4050004014","4050004006","1","107","000","-",아봉로,"0","0","000","50","0","0","0",119.33000000000,
"4050005105","4050002404","4050002600","3","106","000","1131",516로,"0","0","000","60","0","0","0",658.34400000000,
"4050002300","4050001700","4050001000","2","107","000","-",산록북로,"0","0","000","50","0","0","0",567.88950000000,
"4050003401","4050002200","4050000605","1","106","000","1131",516로,"0","0","000","50","0","0","0",2907.08490000000,
"4050003402","4050000605","4050000604","1","106","000","1131",516로,"0","0","000","50","0","0","0",327.98930000000,
"4050003303","4050000604","4050000605","1","106","000","1131",516로,"0","0","000","50","0","0","0",246.69710000000,
"4050002200","4050001000","4050001500","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",3326.27570000000,
"4050005201","4050002401","4050002400","1","106","000","1131",516로,"0","0","000","60","0","0","0",176.32250000000,
"4050002400","4050001000","4050001700","2","107","000","-",산록북로,"0","0","000","50","0","0","0",570.97840000000,
"4050002900","4050001800","4050001500","1","107","000","-",산록북로,"0","0","000","60","0","0","0",559.59020000000,
"4050003304","4050000600","4050000604","1","106","000","1131",516로,"0","0","000","50","0","0","0",1905.42280000000,
"4050003403","4050000605","4050000604","1","106","000","1131",516로,"0","0","000","50","0","0","0",250.99220000000,
"4050005202","4050002402","4050002401","1","106","000","1131",516로,"0","0","000","60","0","0","0",280.16350000000,
"4050006827","4050075700","4050075701","1","107","000","-",아봉로,"0","0","000","60","0","0","0",237.82360000000,
"4050003000","4050001500","4050001800","1","107","000","-",산록북로,"0","0","000","60","0","0","0",577.21270000000,
"4050003301","4050000605","4050002200","1","106","000","1131",516로,"0","0","000","50","0","0","0",2915.91830000000,
"4050003302","4050000604","4050000605","1","106","000","1131",516로,"1","0","000","50","0","0","0",307.79190000000,
"4050009100","4050004600","4050004400","3","106","000","1139",1100로,"0","0","000","70","0","0","0",259.66490000000,
"4050003404","4050000604","4050000600","1","106","000","1131",516로,"0","0","000","50","0","0","0",1891.14850000000,
"4050003500","4050001900","4050001800","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",385.77840000000,
"4050003600","4050001800","4050001900","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",386.93740000000,
"4050003701","4050002500","4050002501","1","107","000","-",1100로,"0","0","000","50","0","0","0",169.82410000000,
"4050003702","4050002501","4050001102","1","106","000","1139",1100로,"0","0","000","60","0","0","0",1126.04470000000,
"4050003703","4050001102","4050001101","1","106","000","1139",1100로,"0","0","000","60","0","0","0",1039.91160000000,
"4050003704","4050001101","4050001100","1","106","000","1139",1100로,"0","0","000","60","0","0","0",543.68070000000,
"4050003801","4050002501","4050002500","1","107","000","-",1100로,"0","0","000","50","0","0","0",171.51080000000,
"4050004500","4050002300","4050002000","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",434.14940000000,
"4050003802","4050001102","4050002501","1","106","000","1139",1100로,"0","0","000","60","0","0","0",1120.57670000000,
"4050003803","4050001101","4050001102","1","106","000","1139",1100로,"0","0","000","60","0","0","0",1037.00020000000,
"4050003804","4050001100","4050001101","1","106","000","1139",1100로,"0","0","000","60","0","0","0",550.82100000000,
"4050003900","4050002000","4050001900","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",522.11650000000,
"4050004000","4050001900","4050002000","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",501.51440000000,
"4050004100","4050002000","4050001900","1","107","000","-",산록북로,"0","0","000","60","0","0","0",481.05130000000,
"4050004200","4050001900","4050002000","1","107","000","-",산록북로,"0","0","000","60","0","0","0",482.05760000000,
"4050005611","4050003401","4050074600","3","106","000","1131",중앙로,"0","0","000","60","0","0","500",192.48210000000,
"4050004804","4050002201","4050002200","1","106","000","1131",516로,"0","0","000","50","0","0","0",1719.08060000000,
"4050004901","4050002400","4050002301","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",350.22440000000,
"4050004902","4050002301","4050002300","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",335.06470000000,
"4050005001","4050002301","4050002400","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",341.43050000000,
"4050005002","4050002300","4050002301","1","106","000","1117",산록북로,"0","0","000","60","0","0","0",335.71500000000,
"4050005101","4050002400","4050002401","1","106","000","1131",516로,"0","0","000","60","0","0","0",183.95730000000,
"4050005102","4050002401","4050002402","1","106","000","1131",516로,"0","0","000","60","0","0","0",276.28420000000,
"4050005104","4050002402","4050002404","3","106","000","1131",516로,"0","0","000","60","0","0","0",169.75600000000,
"4050005204","4050002600","4050002404","3","106","000","1131",516로,"0","0","000","60","0","0","0",664.74020000000,
"4050005205","4050002404","4050002402","3","106","000","1131",516로,"0","0","000","60","0","0","0",174.27540000000,
"4050005301","4050002502","4050002500","1","107","000","-",1100로,"0","0","000","50","0","0","0",852.70690000000,
"4050005322","4050073800","4050002502","1","106","000","1139",1100로,"0","0","000","60","0","0","0",1114.94060000000,
"4050005323","4050003500","4050073802","3","106","000","1139",1100로,"0","0","000","60","0","0","0",215.33780000000,
"4050005324","4050073802","4050073800","3","106","000","1139",1100로,"0","0","000","60","0","0","0",408.11510000000,
"4050005401","4050002500","4050002502","1","107","000","-",1100로,"0","0","000","50","0","0","0",852.82910000000,
"4050005422","4050002502","4050073800","1","106","000","1139",1100로,"0","0","000","60","0","0","0",1115.09740000000,
"4050005423","4050073800","4050073802","3","106","000","1139",1100로,"0","0","000","60","0","0","0",405.56530000000,
"4050005424","4050073802","4050003500","3","106","000","1139",1100로,"0","0","000","60","0","0","0",215.03390000000,
"4050005502","4050003401","4050003400","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",627.33050000000,
"4050005511","4050074600","4050003401","3","106","000","1131",중앙로,"0","0","000","60","0","0","500",191.59760000000,
"4050005521","4050002600","4050074600","3","106","000","1131",중앙로,"0","0","000","70","0","0","500",779.31930000000,
"4050005602","4050003400","4050003401","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",616.74180000000,
"4050009200","4050004400","4050004600","3","106","000","1139",1100로,"0","0","000","70","0","0","0",259.31030000000,
"4050005621","4050074600","4050002600","3","106","000","1131",중앙로,"0","0","000","70","0","0","500",775.24850000000,
"4050005704","4050002900","4050002703","3","106","000","1136",노형로,"0","0","000","70","0","0","0",297.56550000000,
"4050005705","4050002703","4050002702","3","106","000","1136",노형로,"0","0","000","70","0","0","0",191.66320000000,
"4050005804","4050002702","4050002703","3","106","000","1136",노형로,"0","0","000","70","0","0","0",191.20130000000,
"4050005805","4050002703","4050002900","3","106","000","1136",노형로,"0","0","000","70","0","0","0",294.13980000000,
"4050006101","4050002901","4050002900","3","106","000","1136",노형로,"0","0","000","70","0","0","0",156.81790000000,
"4050006102","4050002902","4050002901","3","106","000","1136",노형로,"0","0","000","70","0","0","450",386.57990000000,
"4050006201","4050002900","4050002901","3","106","000","1136",노형로,"0","0","000","70","0","0","0",152.11500000000,
"4050006202","4050002901","4050002902","3","106","000","1136",노형로,"0","0","000","70","0","0","450",398.97830000000,
"4050006301","4050003100","4050003302","2","106","000","1136",아연로,"0","0","000","50","0","0","0",160.66480000000,
"4050006302","4050003302","4050003301","2","106","003","1136",아연로,"0","0","000","50","0","0","0",74.72390000000,
"4050006303","4050003301","4050003300","2","106","000","1136",아연로,"0","0","000","50","0","0","0",160.06190000000,
"4050006401","4050003302","4050003100","2","106","000","1136",아연로,"0","0","000","50","0","0","0",163.90420000000,
"4050006402","4050003301","4050003302","2","106","003","1136",아연로,"0","0","000","50","0","0","0",75.50370000000,
"4050006403","4050003300","4050003301","2","106","000","1136",아연로,"0","0","000","50","0","0","0",159.16440000000,
"4050006708","4050004002","4050004003","2","106","000","1136",아봉로,"0","0","000","60","0","0","0",281.79720000000,
"4050006709","4050004000","4050004002","1","107","000","-",인다7길,"0","0","000","30","0","0","0",265.91160000000,
"4050006724","4050004011","4050004007","2","106","000","1136",아봉로,"0","0","000","50","0","0","0",252.58730000000,
"4050006727","4050004008","4050075701","1","107","000","-",아봉로,"0","0","000","60","0","0","0",393.31150000000,
"4050006728","4050075701","4050075700","1","107","000","-",아봉로,"0","0","000","60","0","0","0",243.87800000000,
"4050006729","4050004007","4050004015","2","106","000","1136",아봉로,"0","0","000","30","0","0","0",277.31160000000,
"4050006730","4050004015","4050004008","2","106","000","1136",아봉로,"0","0","000","30","0","0","0",49.41800000000,
"4050006731","4050007701","4050007702","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",867.59220000000,
"4050006733","4050075700","4050007703","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",411.75210000000,
"4050006734","4050007703","4050007701","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",1064.75110000000,
"4050006735","4050007702","4050007704","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",272.49250000000,
"4050006737","4050007704","4050007705","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",1695.32560000000,
"4050006740","4050007707","4050007700","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",72.97960000000,
"4050006741","4050007705","4050007708","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",111.89930000000,
"4050006742","4050007708","4050007707","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",16.41490000000,
"4050006808","4050004003","4050004002","2","106","000","1136",아봉로,"0","0","000","60","0","0","0",276.90290000000,
"4050006809","4050004002","4050004000","1","107","000","-",인다7길,"0","0","000","30","0","0","0",270.16240000000,
"4050006823","4050004007","4050004011","1","106","000","1136",아봉로,"0","0","000","50","0","0","0",253.51670000000,
"4050006828","4050075701","4050004008","1","107","000","-",아봉로,"0","0","000","60","0","0","0",406.93090000000,
"4050006829","4050004008","4050004015","2","106","000","1136",아봉로,"0","0","000","30","0","0","0",43.86930000000,
"4050006830","4050004015","4050004007","2","106","000","1136",아봉로,"0","0","000","30","0","0","0",286.77160000000,
"4050006832","4050007702","4050007701","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",870.06320000000,
"4050006833","4050007701","4050007703","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",1042.97490000000,
"4050006834","4050007703","4050075700","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",423.02220000000,
"4050006836","4050007704","4050007702","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",268.50570000000,
"4050006838","4050007705","4050007704","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",1697.58870000000,
"4050006839","4050007700","4050007707","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",71.52370000000,
"4050006841","4050007707","4050007708","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",16.41480000000,
"4050006842","4050007708","4050007705","1","106","000","1136",아봉로,"0","0","000","60","0","0","0",111.89910000000,
"4050006900","4050003400","4050003600","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",263.80580000000,
"4050007000","4050003600","4050003400","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",275.03940000000,
"4050007101","4050003802","4050002902","3","106","000","1136",노형로,"0","0","000","70","0","0","0",520.68930000000,
"4050007102","4050003801","4050003802","3","106","003","1136",노형로,"0","0","000","70","0","0","0",140.04990000000,
"4050007103","4050003800","4050003801","3","106","000","1136",노형로,"0","0","000","70","0","0","0",332.32800000000,
"4050007201","4050002902","4050003802","3","106","000","1136",노형로,"0","0","000","70","0","0","0",519.89850000000,
"4050007202","4050003802","4050003801","3","106","003","1136",노형로,"0","0","000","70","0","0","0",143.17810000000,
"4050007203","4050003801","4050003800","3","106","000","1136",노형로,"0","0","000","70","0","0","0",329.69060000000,
"4050007300","4050003600","4050003700","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",267.94560000000,
"4050007400","4050003700","4050003600","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",268.28230000000,
"4050007501","4050003300","4050074000","1","106","000","1136",아연로,"0","0","000","50","0","0","0",1579.57300000000,
"4050007502","4050074000","4050004800","1","106","000","1136",아연로,"0","0","000","50","0","0","0",898.91610000000,
"4050007601","4050004800","4050074000","1","106","000","1136",아연로,"0","0","000","50","0","0","0",902.59120000000,
"4050007602","4050074000","4050003300","1","106","000","1136",아연로,"0","0","000","50","0","0","0",1588.98670000000,
"4050007701","4050004100","4050004101","3","106","000","1139",1100로,"0","0","000","70","0","0","0",362.75590000000,
"4050007702","4050004101","4050003500","3","106","000","1139",1100로,"0","0","000","60","0","0","0",400.77330000000,
"4050007801","4050004101","4050004100","3","106","000","1139",1100로,"0","0","000","70","0","0","0",361.86810000000,
"4050007802","4050003500","4050004101","3","106","000","1139",1100로,"0","0","000","60","0","0","0",405.19850000000,
"4050007901","4050004001","4050004000","3","106","000","1131",중앙로,"0","0","000","50","0","0","0",186.25890000000,
"4050007903","4050003700","4050003701","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",106.51380000000,
"4050007904","4050003701","4050004001","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",106.78370000000,
"4050008001","4050004000","4050004001","3","106","000","1131",중앙로,"0","0","000","50","0","0","0",188.90910000000,
"4050008003","4050004001","4050003701","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",101.56420000000,
"4050008004","4050003701","4050003700","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",104.37370000000,
"4050008101","4050003101","4050003100","1","106","000","1136",아연로,"0","0","000","50","0","0","0",59.09300000000,
"4050008102","4050003102","4050003101","1","106","000","1136",아연로,"0","0","000","50","0","0","0",1434.67360000000,
"4050008103","4050004205","4050003102","1","106","000","1136",아연로,"0","0","000","50","0","0","0",438.42370000000,
"4050008104","4050004204","4050004205","1","106","000","1136",아연로,"0","0","000","50","0","0","0",88.00210000000,
"4050008105","4050004203","4050004204","1","106","000","1136",아연로,"0","0","000","50","0","0","0",671.86470000000,
"4050008106","4050004202","4050004203","1","106","000","1136",아연로,"0","0","000","50","0","0","0",197.54210000000,
"4050008107","4050004201","4050004202","1","106","000","1136",아봉로,"0","0","000","50","0","0","0",283.36600000000,
"4050008108","4050004200","4050004201","1","106","000","1136",아연로,"0","0","000","50","0","0","0",97.63200000000,
"4050008201","4050003100","4050003101","1","106","000","1136",아연로,"0","0","000","50","0","0","0",59.08720000000,
"4050009301","4050005800","4050005801","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",230.65600000000,
"4050008202","4050003101","4050003102","1","106","000","1136",아연로,"0","0","000","50","0","0","0",1431.00400000000,
"4050008203","4050003102","4050004205","1","106","000","1136",아연로,"0","0","000","50","0","0","0",450.49980000000,
"4050008204","4050004205","4050004204","1","106","000","1136",아연로,"0","0","000","50","0","0","0",98.15590000000,
"4050008205","4050004204","4050004203","1","106","000","1136",아연로,"0","0","000","50","0","0","0",651.21250000000,
"4050008206","4050004203","4050004202","1","106","000","1136",아연로,"0","0","000","50","0","0","0",192.24280000000,
"4050008207","4050004202","4050004201","1","106","000","1136",아봉로,"0","0","000","50","0","0","0",293.52030000000,
"4050008208","4050004201","4050004200","2","106","000","1136",아연로,"0","0","000","50","0","0","0",94.02430000000,
"4050008300","4050004300","4050003800","3","106","000","1136",노형로,"0","0","000","70","0","0","0",777.39050000000,
"4050008400","4050003800","4050004300","3","106","000","1136",노형로,"0","0","000","70","0","0","0",771.92040000000,
"4050008500","4050004000","4050004200","3","106","000","1131",중앙로,"0","0","000","50","0","0","0",90.95120000000,
"4050008600","4050004200","4050004000","3","106","000","1131",중앙로,"0","0","000","50","0","0","0",92.61600000000,
"4050008700","4050004400","4050004100","3","106","000","1139",1100로,"0","0","000","70","0","0","0",309.45160000000,
"4050008800","4050004100","4050004400","3","106","000","1139",1100로,"0","0","000","70","0","0","0",309.45150000000,
"4050008900","4050004500","4050004300","3","106","000","1136",노형로,"0","0","000","70","0","0","0",469.71360000000,
"4050009000","4050004300","4050004500","3","106","000","1136",노형로,"0","0","000","70","0","0","0",472.94750000000,
"4050009302","4050005801","4050004200","3","106","000","1131",중앙로,"0","0","000","50","0","0","0",665.94400000000,
"4050009401","4050005801","4050005800","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",236.35540000000,
"4050009402","4050004200","4050005801","3","106","000","1131",중앙로,"0","0","000","50","0","0","0",667.39840000000,
"4050009500","4050004700","4050004500","3","106","000","1136",노형로,"0","0","000","60","0","0","0",78.89740000000,
"4050009600","4050004500","4050004700","3","106","000","1136",노형로,"0","0","000","60","0","0","0",78.89300000000,
"4050009700","4050005000","4050004600","3","106","000","1139",1100로,"0","0","000","70","0","0","0",100.54370000000,
"4050009800","4050004600","4050005000","3","106","000","1139",1100로,"0","0","000","70","0","0","0",101.04770000000,
"4050009900","4050004900","4050004700","3","106","000","1136",노형로,"0","0","000","60","0","0","0",118.69060000000,
"4050010000","4050004700","4050004900","3","106","000","1136",노형로,"0","0","000","60","0","0","0",119.05410000000,
"4050010101","4050003901","4050005600","3","105","000","97",번영로,"0","0","000","70","0","0","0",2217.64600000000,
"4050010201","4050005600","4050003901","3","105","000","97",번영로,"0","0","000","70","0","0","0",2208.57480000000,
"4050010300","4050004800","4050005200","3","106","000","1136",신대로,"0","0","000","50","0","0","0",200.54290000000,
"4050010400","4050005200","4050004800","3","106","000","1136",신대로,"0","0","000","50","0","0","0",204.59450000000,
"4050010501","4050005100","4050004901","3","106","000","1136",노형로,"0","0","000","60","0","0","0",21.65880000000,
"4050010502","4050004901","4050004900","3","106","000","1136",노형로,"0","0","000","60","0","0","0",123.85350000000,
"4050010601","4050004900","4050004901","3","106","000","1136",노형로,"0","0","000","60","0","0","0",123.94290000000,
"4050010602","4050004901","4050005100","3","106","000","1136",노형로,"0","0","000","60","0","0","0",21.63470000000,
"4050010701","4050005400","4050005001","3","106","000","1139",1100로,"0","0","000","70","0","0","0",126.74780000000,
"4050010702","4050005001","4050005000","3","106","000","1139",1100로,"0","0","000","70","0","0","0",74.15570000000,
"4050010801","4050005001","4050005400","3","106","000","1139",1100로,"0","0","000","70","0","0","0",129.90440000000,
"4050010802","4050005000","4050005001","3","106","000","1139",1100로,"0","0","000","70","0","0","0",71.59230000000,
"4050010900","4050005300","4050005100","3","106","000","1136",노형로,"0","0","000","50","0","0","0",94.59350000000,
"4050011100","4050005500","4050005300","3","106","000","1136",노형로,"0","0","000","50","0","0","0",86.03710000000,
"4050011200","4050005300","4050005500","3","106","000","1136",노형로,"0","0","000","50","0","0","0",86.13740000000,
"4050011300","4050005700","4050005500","3","106","000","1136",노형로,"0","0","000","50","0","0","0",111.23340000000,
"4050011400","4050005500","4050005700","3","106","000","1136",노형로,"0","0","000","50","0","0","0",109.43420000000,
"4050011500","4050005200","4050006200","3","106","000","1136",신대로,"0","0","000","50","0","0","0",234.78880000000,
"4050011600","4050006200","4050005200","3","106","000","1136",신대로,"0","0","000","50","0","0","0",234.81300000000,
"4050011701","4050006000","4050005401","3","106","000","1139",1100로,"0","0","000","70","0","0","0",64.85480000000,
"4050011702","4050005401","4050005400","3","106","000","1139",1100로,"0","0","000","70","0","0","0",111.99520000000,
"4050011801","4050005400","4050005401","3","106","000","1139",1100로,"0","0","000","70","0","0","0",112.00450000000,
"4050011802","4050005401","4050006000","3","106","000","1139",1100로,"0","0","000","70","0","0","0",64.60180000000,
"4050011900","4050005900","4050005700","3","106","000","1136",노형로,"0","0","000","50","0","0","0",78.52300000000,
"4050012000","4050005700","4050005900","3","106","000","1136",노형로,"0","0","000","50","0","0","0",78.40910000000,
"4050012100","4050006100","4050005900","3","106","000","1136",노형로,"0","0","000","60","0","0","0",45.75410000000,
"4050012200","4050005900","4050006100","3","106","000","1136",노형로,"0","0","000","60","0","0","0",45.74560000000,
"4050012301","4050005600","4050005601","3","105","000","97",번영로,"0","0","000","70","0","0","0",473.90100000000,
"4050012303","4050005601","4050005602","3","105","000","97",번영로,"0","0","000","70","0","0","0",159.87670000000,
"4050012304","4050005602","4050006700","3","105","000","97",번영로,"0","0","000","70","0","0","0",57.77100000000,
"4050012402","4050005601","4050005600","3","105","000","97",번영로,"0","0","000","70","0","0","0",480.33540000000,
"4050012403","4050006700","4050005602","3","105","000","97",번영로,"0","0","000","70","0","0","0",58.94000000000,
"4050012404","4050005602","4050005601","3","105","000","97",번영로,"0","0","000","70","0","0","0",160.54090000000,
"4050012500","4050006000","4050006300","3","106","000","1139",1100로,"0","0","000","70","0","0","0",83.73410000000,
"4050012600","4050006300","4050006000","3","106","000","1139",1100로,"0","0","000","70","0","0","0",84.25040000000,
"4050012700","4050006300","4050006100","3","106","000","1136",노형로,"0","0","000","60","0","0","0",147.03050000000,
"4050012800","4050006100","4050006300","3","106","000","1136",노형로,"0","0","000","60","0","0","0",147.02150000000,
"4050017900","4050009200","4050008600","2","106","000","1132",일주서로,"0","0","000","60","0","0","0",253.81050000000,
"4050012900","4050006500","4050005800","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",307.55220000000,
"4050013000","4050005800","4050006500","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",307.28440000000,
"4050013100","4050006300","4050006400","3","106","000","1139",도령로,"0","0","000","60","0","0","0",66.66290000000,
"4050013200","4050006400","4050006300","3","106","000","1139",도령로,"0","0","000","60","0","0","0",66.60440000000,
"4050013300","4050006200","4050006800","3","107","000","-",신대로,"0","0","000","60","0","0","0",222.15670000000,
"4050013400","4050006800","4050006200","3","107","000","-",신대로,"0","0","000","60","0","0","0",222.17400000000,
"4050013500","4050006600","4050006400","3","106","000","1139",도령로,"0","0","000","60","0","0","0",150.63630000000,
"4050013600","4050006400","4050006600","3","106","000","1139",도령로,"0","0","000","60","0","0","0",151.68700000000,
"4050013700","4050006900","4050006600","3","106","000","1139",도령로,"0","0","000","60","0","0","0",119.88420000000,
"4050013800","4050006600","4050006900","3","106","000","1139",도령로,"0","0","000","60","0","0","0",119.89760000000,
"4050013901","4050007100","4050006501","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",164.13220000000,
"4050013902","4050006501","4050006500","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",64.79960000000,
"4050014001","4050006500","4050006501","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",64.79250000000,
"4050014002","4050006501","4050007100","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",164.38370000000,
"4050014101","4050006800","4050007300","3","107","000","-",신대로,"0","0","000","40","0","0","0",226.67020000000,
"4050014201","4050007300","4050006800","3","107","000","-",신대로,"0","0","000","40","0","0","0",226.74300000000,
"4050014300","4050007000","4050006900","3","106","000","1139",도령로,"0","0","000","60","0","0","0",116.64810000000,
"4050014400","4050006900","4050007000","3","106","000","1139",도령로,"0","0","000","60","0","0","0",116.33600000000,
"4050014501","4050006702","4050007400","3","105","000","97",번영로,"0","0","000","50","0","0","0",292.02910000000,
"4050014502","4050006700","4050006702","3","105","000","97",번영로,"0","0","000","70","0","0","0",195.49850000000,
"4050014601","4050007400","4050006702","3","105","000","97",번영로,"0","0","000","50","0","0","0",291.14250000000,
"4050014602","4050006702","4050006700","3","105","000","97",번영로,"0","0","000","70","0","0","0",190.79580000000,
"4050014901","4050007500","4050007001","3","106","000","1139",도령로,"0","0","000","60","0","0","0",198.91890000000,
"4050014902","4050007001","4050007000","3","106","000","1139",도령로,"0","0","000","60","0","0","0",141.33830000000,
"4050015001","4050007000","4050007001","3","106","000","1139",도령로,"0","0","000","60","0","0","0",141.11490000000,
"4050015002","4050007001","4050007500","3","106","000","1139",도령로,"0","0","000","60","0","0","0",198.07400000000,
"4050015104","4050008000","4050007101","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",152.36000000000,
"4050015105","4050007101","4050007100","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",217.09820000000,
"4050015204","4050007100","4050007101","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",217.13840000000,
"4050015205","4050007101","4050008000","3","106","000","1131",중앙로,"0","0","000","60","0","0","0",152.61910000000,
"4050015300","4050007300","4050007600","3","107","000","-",신대로,"0","0","000","60","0","0","0",117.24080000000,
"4050015400","4050007600","4050007300","3","107","000","-",신대로,"0","0","000","60","0","0","0",117.26510000000,
"4050015500","4050007400","4050007700","3","105","000","97",번영로,"0","0","000","50","0","0","0",136.79700000000,
"4050016600","4050008100","4050008400","3","106","000","1139",도령로,"0","0","000","60","0","0","0",141.60100000000,
"4050016701","4050007901","4050007900","2","106","000","1132",일주서로,"0","0","000","60","0","0","0",278.48290000000,
"4050016702","4050008500","4050007901","2","106","000","1132",일주서로,"0","0","000","60","0","0","0",302.41410000000,
"4050016801","4050007900","4050007901","2","106","000","1132",일주서로,"0","0","000","60","0","0","0",278.14880000000,
"4050016802","4050007901","4050008500","2","106","000","1132",일주서로,"0","0","000","60","0","0","0",295.36800000000,
